<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NVTK,5,20200303,134500,1006.0000000,1006.8000000,1005.0000000,1006.0000000,8745
NVTK,5,20200303,135000,1006.2000000,1010.6000000,1006.2000000,1010.0000000,19294
NVTK,5,20200303,135500,1010.6000000,1010.6000000,1009.0000000,1009.8000000,7936
NVTK,5,20200303,140000,1009.4000000,1009.6000000,1007.4000000,1009.4000000,18660
NVTK,5,20200303,140500,1009.4000000,1009.8000000,1008.4000000,1009.4000000,2694
NVTK,5,20200303,141000,1009.0000000,1010.0000000,1006.4000000,1008.8000000,10677
NVTK,5,20200303,141500,1009.8000000,1010.0000000,1008.4000000,1008.4000000,2677
NVTK,5,20200303,142000,1008.4000000,1011.4000000,1008.0000000,1009.8000000,15822
NVTK,5,20200303,142500,1010.2000000,1010.6000000,1009.0000000,1009.0000000,4552
NVTK,5,20200303,143000,1009.0000000,1009.6000000,1006.0000000,1006.2000000,20596
NVTK,5,20200303,143500,1006.0000000,1009.2000000,1005.0000000,1008.6000000,14608
NVTK,5,20200303,144000,1009.2000000,1009.8000000,1007.0000000,1007.0000000,3364
NVTK,5,20200303,144500,1007.6000000,1008.2000000,1005.4000000,1006.2000000,1924
NVTK,5,20200303,145000,1007.0000000,1007.8000000,1005.0000000,1006.2000000,5423
NVTK,5,20200303,145500,1006.4000000,1007.2000000,1005.4000000,1006.6000000,3102
NVTK,5,20200303,150000,1005.8000000,1007.8000000,1005.8000000,1007.0000000,2812
NVTK,5,20200303,150500,1007.0000000,1010.4000000,1007.0000000,1009.8000000,7838
NVTK,5,20200303,151000,1010.4000000,1010.4000000,1006.8000000,1009.2000000,4054
NVTK,5,20200303,151500,1008.0000000,1010.6000000,1007.8000000,1009.6000000,5115
NVTK,5,20200303,152000,1009.0000000,1010.4000000,1008.2000000,1009.4000000,3510
NVTK,5,20200303,152500,1010.4000000,1010.6000000,1008.2000000,1009.6000000,2243
NVTK,5,20200303,153000,1009.0000000,1012.6000000,1008.6000000,1012.4000000,21256
NVTK,5,20200303,153500,1012.0000000,1012.8000000,1009.0000000,1009.0000000,25616
NVTK,5,20200303,154000,1009.4000000,1009.6000000,1005.0000000,1005.2000000,23511
NVTK,5,20200303,154500,1005.4000000,1008.6000000,1005.0000000,1005.0000000,14348
NVTK,5,20200303,155000,1005.0000000,1005.2000000,1001.8000000,1004.6000000,11825
NVTK,5,20200303,155500,1004.6000000,1006.2000000,1004.0000000,1005.0000000,4442
NVTK,5,20200303,160000,1005.2000000,1008.6000000,1003.4000000,1006.4000000,10998
NVTK,5,20200303,160500,1006.0000000,1008.0000000,1005.2000000,1006.4000000,2048
NVTK,5,20200303,161000,1005.8000000,1006.4000000,1003.0000000,1005.0000000,7702
NVTK,5,20200303,161500,1004.6000000,1007.0000000,1003.2000000,1006.6000000,5496
NVTK,5,20200303,162000,1006.0000000,1009.8000000,1005.2000000,1009.4000000,5807
NVTK,5,20200303,162500,1008.8000000,1012.0000000,1008.4000000,1009.4000000,10629
NVTK,5,20200303,163000,1008.8000000,1011.4000000,1008.0000000,1008.0000000,10357
NVTK,5,20200303,163500,1007.2000000,1010.8000000,1005.8000000,1010.4000000,13251
NVTK,5,20200303,164000,1009.6000000,1010.4000000,1008.6000000,1010.4000000,11454
NVTK,5,20200303,164500,1009.8000000,1010.4000000,1007.2000000,1009.0000000,3751
NVTK,5,20200303,165000,1008.8000000,1009.0000000,1007.6000000,1008.4000000,5099
NVTK,5,20200303,165500,1008.8000000,1010.6000000,1008.8000000,1009.0000000,8906
NVTK,5,20200303,170000,1009.4000000,1009.6000000,1007.4000000,1009.0000000,7747
NVTK,5,20200303,170500,1008.2000000,1009.6000000,1007.4000000,1008.6000000,4265
NVTK,5,20200303,171000,1008.2000000,1008.2000000,1006.8000000,1007.4000000,5135
NVTK,5,20200303,171500,1007.0000000,1007.4000000,1003.2000000,1003.4000000,13301
NVTK,5,20200303,172000,1003.4000000,1006.2000000,1003.0000000,1005.6000000,27643
NVTK,5,20200303,172500,1005.8000000,1006.8000000,1003.2000000,1006.0000000,11398
NVTK,5,20200303,173000,1005.8000000,1006.0000000,1004.2000000,1004.2000000,4382
NVTK,5,20200303,173500,1004.2000000,1005.6000000,999.0000000,1000.0000000,60944
NVTK,5,20200303,174000,1000.2000000,1000.8000000,996.0000000,998.8000000,44974
NVTK,5,20200303,174500,999.6000000,1006.0000000,998.8000000,1002.4000000,30141
NVTK,5,20200303,175000,1003.2000000,1004.0000000,999.6000000,1002.2000000,9620
NVTK,5,20200303,175500,1002.2000000,1002.2000000,995.2000000,996.0000000,39114
NVTK,5,20200303,180000,995.4000000,999.0000000,992.6000000,993.2000000,44318
NVTK,5,20200303,180500,993.0000000,1016.8000000,992.0000000,1008.0000000,148501
NVTK,5,20200303,181000,1009.0000000,1015.6000000,1002.0000000,1004.4000000,46215
NVTK,5,20200303,181500,1005.4000000,1008.8000000,999.4000000,1003.6000000,48019
NVTK,5,20200303,182000,1003.4000000,1008.0000000,1001.6000000,1006.4000000,21083
NVTK,5,20200303,182500,1006.4000000,1009.8000000,1005.2000000,1007.2000000,21080
NVTK,5,20200303,183000,1007.8000000,1008.4000000,1003.6000000,1004.2000000,13334
NVTK,5,20200303,183500,1005.0000000,1008.2000000,1004.8000000,1007.0000000,28581
NVTK,5,20200303,184000,1007.4000000,1012.2000000,1006.0000000,1011.0000000,48306
NVTK,5,20200303,185000,1007.6000000,1007.6000000,1007.6000000,1007.6000000,27709
NVTK,5,20200304,100500,992.2000000,994.0000000,985.2000000,986.2000000,89125
NVTK,5,20200304,101000,986.2000000,993.6000000,985.2000000,989.8000000,39870
NVTK,5,20200304,101500,989.8000000,993.4000000,988.0000000,993.2000000,21183
NVTK,5,20200304,102000,992.6000000,993.2000000,988.6000000,989.2000000,25649
NVTK,5,20200304,102500,989.2000000,991.2000000,986.2000000,990.0000000,19148
NVTK,5,20200304,103000,989.6000000,991.0000000,988.0000000,989.4000000,11335
NVTK,5,20200304,103500,989.2000000,989.2000000,985.6000000,986.6000000,13919
